성별,연령,키,몸무게학업성적,경제상태,건강인지,운동일수,스트레스인지,피로회복정도,음주경험,흡연경험,주중_인터넷이용시간,주말_인터넷이용시간
1.0,16.0,175.5,52.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,180.0
1.0,15.0,160.0,48.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,150.0
1.0,16.0,174.0,81.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,120.0,120.0
1.0,15.0,178.0,66.0,4.0,3.0,2.0,5.0,1.0,2.0,1.0,0.0,0.0
1.0,15.0,178.6,56.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,180.0
1.0,15.0,164.1,52.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0
1.0,15.0,171.6,53.4,3.0,4.0,1.0,2.0,5.0,2.0,2.0,0.0,0.0
1.0,16.0,171.0,60.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,60.0,0.0
1.0,16.0,186.0,105.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,60.0,120.0
1.0,16.0,167.0,49.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0
1.0,16.0,178.0,62.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
1.0,15.0,170.0,56.0,5.0,5.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
1.0,17.0,175.0,60.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,180.0,240.0
1.0,16.0,175.5,76.6,3.0,3.0,2.0,2.0,3.0,1.0,1.0,180.0,240.0
1.0,17.0,181.0,67.9,4.0,3.0,2.0,4.0,3.0,1.0,1.0,0.0,300.0
1.0,16.0,174.3,82.0,3.0,5.0,3.0,4.0,5.0,2.0,1.0,180.0,180.0
1.0,16.0,177.0,72.3,3.0,2.0,3.0,1.0,5.0,2.0,1.0,120.0,240.0
1.0,16.0,171.0,48.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,30.0,250.0
1.0,16.0,167.3,71.2,2.0,2.0,1.0,5.0,5.0,1.0,1.0,20.0,120.0
1.0,17.0,170.0,75.0,3.0,2.0,2.0,5.0,4.0,2.0,1.0,120.0,180.0
1.0,17.0,183.0,97.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0
1.0,16.0,176.0,88.0,1.0,5.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0
1.0,17.0,180.0,68.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,600.0
1.0,16.0,182.0,103.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,180.0
1.0,17.0,167.0,60.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,60.0,300.0
1.0,16.0,176.0,66.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,0.0,0.0
1.0,16.0,170.0,76.0,5.0,3.0,4.0,4.0,5.0,2.0,1.0,180.0,120.0
1.0,16.0,180.0,75.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0
1.0,17.0,176.0,70.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0
1.0,16.0,177.0,61.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,120.0,120.0
1.0,16.0,180.0,58.5,3.0,4.0,2.0,3.0,5.0,2.0,2.0,0.0,180.0
1.0,16.0,178.0,96.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0
1.0,18.0,173.0,85.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,120.0,240.0
1.0,17.0,170.0,75.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,120.0,300.0
1.0,18.0,168.0,68.0,4.0,5.0,3.0,2.0,5.0,2.0,1.0,0.0,0.0
1.0,17.0,185.6,85.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,0.0,200.0
1.0,18.0,171.0,65.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,60.0,240.0
1.0,17.0,171.0,64.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,60.0,180.0
1.0,17.0,176.0,56.0,1.0,3.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0
1.0,18.0,180.0,89.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,10.0,250.0
1.0,17.0,171.0,68.0,5.0,5.0,4.0,3.0,5.0,1.0,2.0,180.0,600.0
1.0,18.0,188.0,45.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,60.0,240.0
1.0,18.0,180.0,70.0,3.0,3.0,1.0,6.0,4.0,1.0,1.0,0.0,300.0
1.0,18.0,175.0,88.0,4.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0
1.0,18.0,174.0,61.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,0.0,0.0
1.0,18.0,174.0,70.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,120.0,120.0
1.0,17.0,178.0,68.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,30.0,120.0
1.0,18.0,171.0,72.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,190.0,260.0
1.0,18.0,175.0,90.8,3.0,3.0,2.0,3.0,3.0,2.0,1.0,60.0,240.0
1.0,17.0,180.8,78.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0
1.0,15.0,160.0,60.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0
1.0,15.0,172.0,78.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,60.0,180.0
2.0,15.0,166.0,63.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,180.0
2.0,15.0,153.4,60.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,180.0,300.0
2.0,15.0,165.6,67.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,60.0,120.0
2.0,15.0,155.5,41.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,120.0,180.0
2.0,16.0,173.0,73.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,60.0,180.0
2.0,15.0,161.6,49.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,60.0,120.0
1.0,16.0,175.0,89.5,4.0,4.0,1.0,4.0,4.0,2.0,1.0,50.0,120.0
1.0,16.0,187.6,97.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,60.0,180.0
1.0,16.0,175.0,76.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,60.0,360.0
2.0,16.0,164.8,61.4,4.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0
2.0,15.0,147.0,48.0,3.0,3.0,3.0,2.0,5.0,1.0,1.0,0.0,70.0
1.0,15.0,182.0,61.0,4.0,5.0,2.0,4.0,4.0,2.0,1.0,270.0,600.0
2.0,15.0,152.8,45.6,2.0,3.0,2.0,1.0,4.0,1.0,1.0,150.0,360.0
2.0,16.0,165.5,54.5,3.0,3.0,1.0,1.0,4.0,2.0,1.0,120.0,70.0
2.0,16.0,158.0,53.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,60.0,180.0
2.0,16.0,160.3,52.9,3.0,3.0,1.0,1.0,4.0,1.0,1.0,180.0,310.0
2.0,16.0,165.0,65.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,130.0,150.0
1.0,16.0,168.0,65.0,3.0,2.0,2.0,3.0,5.0,1.0,1.0,150.0,400.0
1.0,15.0,168.0,55.0,4.0,2.0,2.0,4.0,5.0,2.0,1.0,60.0,200.0
1.0,15.0,173.1,71.8,3.0,3.0,1.0,3.0,3.0,2.0,1.0,120.0,360.0
1.0,16.0,174.0,56.0,4.0,3.0,1.0,5.0,4.0,2.0,1.0,0.0,360.0
1.0,16.0,183.5,65.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,60.0,60.0
2.0,17.0,157.4,51.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,0.0,0.0
1.0,17.0,173.0,62.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,60.0,240.0
1.0,16.0,179.7,55.0,2.0,5.0,2.0,6.0,4.0,1.0,1.0,0.0,0.0
1.0,17.0,167.4,74.7,3.0,3.0,2.0,5.0,4.0,2.0,2.0,360.0,0.0
2.0,16.0,164.0,60.0,4.0,2.0,3.0,1.0,5.0,1.0,1.0,600.0,600.0
2.0,16.0,165.0,45.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,60.0,120.0
2.0,17.0,158.9,43.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,180.0,300.0
2.0,16.0,162.0,49.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,180.0,0.0
1.0,17.0,175.0,55.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0
1.0,17.0,170.0,56.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,120.0,120.0
2.0,17.0,165.0,45.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,120.0,60.0
2.0,17.0,162.0,60.0,4.0,3.0,2.0,1.0,5.0,2.0,1.0,60.0,30.0
2.0,16.0,166.8,65.5,1.0,3.0,3.0,4.0,5.0,2.0,1.0,240.0,300.0
2.0,17.0,159.8,60.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,240.0,240.0
2.0,16.0,161.8,55.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,180.0,240.0
2.0,17.0,159.0,48.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,120.0,250.0
2.0,16.0,166.7,54.0,5.0,3.0,3.0,1.0,5.0,1.0,1.0,60.0,0.0
2.0,16.0,163.4,71.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,60.0,180.0
2.0,16.0,163.0,45.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,300.0,600.0
2.0,17.0,156.0,69.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0
1.0,16.0,176.7,71.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,120.0,240.0
2.0,17.0,157.7,43.0,5.0,3.0,3.0,5.0,3.0,1.0,1.0,180.0,180.0
2.0,16.0,175.0,75.0,3.0,3.0,3.0,6.0,4.0,2.0,1.0,60.0,300.0
2.0,16.0,165.0,51.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0
1.0,18.0,177.0,70.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,360.0,240.0
1.0,17.0,172.2,64.8,3.0,3.0,2.0,4.0,5.0,2.0,1.0,120.0,180.0
2.0,17.0,163.0,63.0,3.0,3.0,3.0,6.0,4.0,1.0,1.0,180.0,120.0
2.0,18.0,162.0,60.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,60.0
2.0,17.0,151.0,43.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,180.0,550.0
2.0,18.0,163.0,58.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,300.0,420.0
1.0,18.0,181.0,95.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,60.0
1.0,17.0,172.0,55.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,300.0,60.0
1.0,17.0,172.0,63.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,60.0,60.0
1.0,17.0,163.0,57.0,3.0,3.0,2.0,8.0,5.0,2.0,1.0,180.0,600.0
1.0,17.0,179.0,89.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0
2.0,17.0,169.5,57.0,5.0,4.0,1.0,7.0,4.0,1.0,1.0,60.0,60.0
2.0,18.0,164.0,56.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,240.0,480.0
2.0,17.0,165.0,59.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,60.0,240.0
2.0,18.0,163.0,53.0,4.0,3.0,2.0,1.0,4.0,2.0,1.0,180.0,0.0
1.0,17.0,172.0,55.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,240.0,340.0
1.0,17.0,168.0,60.0,4.0,4.0,1.0,8.0,1.0,2.0,1.0,0.0,60.0
1.0,17.0,175.0,64.5,3.0,3.0,2.0,7.0,4.0,2.0,1.0,60.0,180.0
1.0,17.0,178.9,74.0,3.0,3.0,4.0,1.0,5.0,2.0,1.0,120.0,180.0
1.0,17.0,180.0,70.0,3.0,2.0,2.0,3.0,5.0,2.0,2.0,120.0,240.0
2.0,18.0,157.9,49.5,3.0,2.0,2.0,2.0,3.0,2.0,1.0,120.0,180.0
2.0,18.0,163.0,79.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,210.0,160.0
2.0,18.0,156.9,45.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0
2.0,17.0,159.8,41.3,2.0,3.0,2.0,2.0,4.0,1.0,1.0,60.0,120.0
2.0,18.0,164.5,80.0,5.0,3.0,4.0,1.0,5.0,2.0,1.0,240.0,600.0
2.0,17.0,154.5,55.0,2.0,4.0,2.0,1.0,5.0,2.0,1.0,180.0,600.0
2.0,18.0,149.0,46.7,4.0,4.0,2.0,1.0,3.0,1.0,1.0,0.0,130.0
2.0,17.0,169.8,68.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,300.0,600.0
2.0,16.0,167.9,52.0,2.0,3.0,4.0,1.0,5.0,2.0,1.0,0.0,0.0
1.0,15.0,170.0,68.0,3.0,4.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0
2.0,16.0,165.0,57.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,30.0,0.0
2.0,15.0,163.0,52.0,4.0,3.0,2.0,2.0,5.0,2.0,1.0,60.0,210.0
2.0,15.0,150.0,48.0,5.0,2.0,3.0,1.0,5.0,2.0,1.0,240.0,480.0
1.0,15.0,174.9,66.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,120.0
1.0,16.0,177.4,77.0,5.0,4.0,2.0,2.0,4.0,1.0,1.0,60.0,60.0
1.0,15.0,177.9,70.6,3.0,1.0,1.0,4.0,1.0,1.0,1.0,30.0,0.0
2.0,15.0,169.8,55.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,180.0,180.0
2.0,16.0,172.3,66.9,5.0,3.0,2.0,1.0,4.0,2.0,1.0,0.0,600.0
2.0,15.0,156.1,54.9,3.0,2.0,3.0,3.0,4.0,1.0,1.0,180.0,60.0
2.0,16.0,166.0,49.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,180.0,180.0
2.0,16.0,162.0,53.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,60.0,60.0
2.0,15.0,163.0,51.0,2.0,3.0,4.0,1.0,5.0,1.0,1.0,300.0,480.0
2.0,16.0,160.0,60.0,2.0,5.0,4.0,2.0,4.0,2.0,1.0,120.0,180.0
2.0,16.0,159.0,51.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0
2.0,15.0,161.8,65.0,3.0,3.0,4.0,1.0,5.0,1.0,1.0,120.0,240.0
2.0,15.0,165.0,57.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,120.0,240.0
2.0,16.0,152.0,55.0,4.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0
2.0,15.0,170.3,53.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,20.0,30.0
2.0,16.0,167.0,52.0,1.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0
2.0,16.0,161.0,57.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0
2.0,16.0,155.6,55.0,3.0,3.0,1.0,5.0,5.0,1.0,1.0,220.0,390.0
2.0,16.0,161.0,58.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,60.0
2.0,16.0,163.6,58.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,120.0,300.0
2.0,16.0,151.0,45.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0
2.0,16.0,162.0,52.0,5.0,4.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0
2.0,16.0,173.0,68.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0
2.0,16.0,167.0,64.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0
2.0,15.0,160.8,52.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0
1.0,17.0,168.0,65.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,180.0,540.0
2.0,16.0,148.9,50.1,4.0,4.0,3.0,4.0,3.0,2.0,1.0,60.0,240.0
2.0,16.0,166.8,52.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,180.0,240.0
2.0,16.0,162.0,45.0,5.0,2.0,4.0,1.0,5.0,2.0,1.0,180.0,360.0
2.0,17.0,168.0,59.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,180.0,300.0
1.0,16.0,176.0,78.0,3.0,2.0,2.0,6.0,3.0,1.0,1.0,60.0,140.0
1.0,17.0,170.1,71.0,3.0,5.0,1.0,1.0,4.0,2.0,1.0,240.0,360.0
2.0,16.0,163.0,52.0,4.0,3.0,3.0,1.0,5.0,2.0,1.0,240.0,300.0
1.0,17.0,181.0,70.0,1.0,5.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0
2.0,17.0,163.0,47.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,10.0,60.0
2.0,17.0,160.0,45.0,5.0,4.0,4.0,1.0,4.0,2.0,1.0,60.0,600.0
2.0,17.0,158.0,58.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,240.0,300.0
2.0,17.0,157.0,47.0,4.0,5.0,3.0,1.0,5.0,1.0,1.0,180.0,270.0
2.0,17.0,157.5,55.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0
2.0,16.0,158.0,56.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,90.0,210.0
2.0,16.0,161.5,61.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,180.0
2.0,16.0,162.0,50.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,0.0,60.0
2.0,17.0,169.1,58.2,4.0,3.0,3.0,2.0,5.0,2.0,1.0,240.0,240.0
2.0,16.0,153.5,39.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,60.0,240.0
2.0,17.0,170.3,60.2,5.0,4.0,4.0,2.0,5.0,1.0,2.0,600.0,600.0
2.0,16.0,159.8,62.0,4.0,3.0,3.0,1.0,5.0,2.0,1.0,90.0,260.0
2.0,17.0,166.0,65.0,4.0,3.0,1.0,4.0,4.0,2.0,2.0,600.0,600.0
2.0,17.0,165.5,62.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,120.0,240.0
2.0,16.0,163.9,57.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,60.0,60.0
2.0,16.0,160.0,63.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,60.0,60.0
2.0,17.0,161.0,50.5,2.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0
2.0,17.0,166.0,60.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
2.0,16.0,154.0,49.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0
2.0,17.0,169.0,57.5,3.0,2.0,2.0,1.0,3.0,1.0,1.0,160.0,420.0
2.0,17.0,167.0,56.2,3.0,2.0,3.0,2.0,5.0,2.0,1.0,180.0,240.0
1.0,17.0,169.9,75.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0
1.0,16.0,170.0,62.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,120.0,240.0
2.0,17.0,163.0,46.0,5.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0
2.0,17.0,173.4,59.6,2.0,3.0,2.0,4.0,2.0,2.0,1.0,210.0,300.0
2.0,17.0,153.0,55.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,120.0
2.0,17.0,171.1,59.9,2.0,3.0,2.0,1.0,4.0,2.0,1.0,120.0,150.0
1.0,16.0,169.0,60.0,5.0,3.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0
2.0,17.0,152.0,64.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,240.0,240.0
2.0,17.0,161.0,56.2,4.0,3.0,4.0,1.0,3.0,2.0,1.0,40.0,180.0
2.0,17.0,169.5,61.2,4.0,2.0,4.0,1.0,5.0,2.0,2.0,240.0,600.0
1.0,18.0,168.0,59.0,5.0,4.0,3.0,2.0,4.0,1.0,1.0,120.0,240.0
1.0,17.0,178.0,72.0,3.0,3.0,4.0,1.0,5.0,2.0,1.0,180.0,250.0
2.0,17.0,158.0,56.0,4.0,3.0,3.0,1.0,4.0,2.0,1.0,10.0,0.0
2.0,18.0,166.6,54.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,120.0,120.0
2.0,18.0,151.0,50.0,1.0,4.0,3.0,2.0,5.0,2.0,1.0,30.0,90.0
2.0,17.0,160.0,51.0,5.0,4.0,4.0,1.0,3.0,2.0,1.0,0.0,90.0
2.0,17.0,150.0,57.0,5.0,3.0,4.0,3.0,4.0,2.0,1.0,120.0,360.0
2.0,17.0,161.1,78.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,120.0,60.0
2.0,18.0,164.0,66.0,4.0,4.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0
2.0,18.0,163.0,51.0,5.0,3.0,2.0,1.0,5.0,1.0,1.0,480.0,480.0
1.0,18.0,169.0,61.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,70.0,0.0
2.0,17.0,153.1,50.0,4.0,3.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0
2.0,17.0,163.0,73.0,5.0,4.0,4.0,1.0,5.0,2.0,2.0,300.0,480.0
2.0,17.0,160.0,60.0,2.0,3.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0
2.0,17.0,158.0,48.0,2.0,1.0,3.0,8.0,4.0,1.0,1.0,0.0,0.0
2.0,18.0,158.0,76.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,240.0,300.0
2.0,17.0,164.0,67.0,3.0,3.0,3.0,1.0,5.0,2.0,2.0,600.0,300.0
2.0,17.0,158.0,54.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,0.0,0.0
2.0,18.0,168.0,55.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0
2.0,17.0,162.0,50.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,60.0,120.0
1.0,17.0,174.0,75.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,180.0,180.0
2.0,17.0,154.0,45.0,2.0,4.0,2.0,1.0,5.0,2.0,2.0,130.0,0.0
1.0,18.0,175.0,70.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0
2.0,17.0,156.0,49.0,4.0,3.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0
2.0,18.0,167.0,65.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,180.0,300.0
2.0,18.0,163.0,54.0,3.0,2.0,1.0,5.0,5.0,2.0,1.0,0.0,0.0
2.0,18.0,165.0,70.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0
1.0,14.0,172.0,56.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0
2.0,18.0,167.0,55.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,120.0,0.0
2.0,17.0,163.0,62.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0
2.0,17.0,163.0,52.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,120.0,0.0
2.0,17.0,158.7,56.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,60.0,70.0
2.0,17.0,164.0,49.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,120.0,60.0
2.0,17.0,168.0,61.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0
2.0,15.0,155.0,43.0,4.0,3.0,2.0,1.0,5.0,2.0,1.0,120.0,600.0
2.0,15.0,150.0,41.0,5.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0
2.0,15.0,155.0,48.2,1.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0,10.0
2.0,16.0,150.3,34.0,5.0,5.0,4.0,1.0,5.0,2.0,1.0,120.0,300.0
2.0,16.0,158.5,60.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,300.0,480.0
2.0,16.0,165.0,54.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0
2.0,15.0,163.0,65.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,10.0,0.0
2.0,16.0,159.0,60.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,300.0,480.0
2.0,16.0,172.0,52.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,60.0,120.0
2.0,15.0,166.0,76.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,150.0,30.0
2.0,15.0,166.0,58.0,5.0,5.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0
2.0,15.0,163.0,80.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,60.0,120.0
2.0,15.0,162.3,46.5,1.0,3.0,2.0,1.0,3.0,1.0,1.0,300.0,360.0
2.0,16.0,165.0,69.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0
2.0,16.0,153.0,38.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,120.0,180.0
2.0,16.0,156.0,49.0,3.0,1.0,3.0,6.0,3.0,1.0,1.0,240.0,240.0
2.0,14.0,164.0,66.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,180.0,600.0
2.0,15.0,152.0,43.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,60.0
2.0,15.0,173.0,78.0,2.0,3.0,4.0,1.0,5.0,2.0,1.0,0.0,0.0
2.0,15.0,153.0,45.0,3.0,5.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0
2.0,15.0,160.1,64.5,2.0,3.0,3.0,3.0,1.0,1.0,1.0,70.0,170.0
2.0,15.0,163.4,57.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,60.0,60.0
2.0,15.0,163.0,70.0,5.0,4.0,3.0,1.0,5.0,2.0,2.0,10.0,10.0
2.0,15.0,163.8,53.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
2.0,17.0,173.5,46.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,0.0,120.0
2.0,16.0,155.9,63.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,80.0,100.0
2.0,16.0,160.0,52.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0
2.0,17.0,157.0,67.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,120.0,180.0
2.0,16.0,158.0,60.0,5.0,4.0,2.0,1.0,3.0,2.0,1.0,60.0,120.0
2.0,17.0,163.0,45.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,600.0
2.0,17.0,157.5,51.0,3.0,1.0,2.0,8.0,2.0,2.0,1.0,0.0,0.0
2.0,17.0,156.0,55.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,60.0,0.0
2.0,16.0,162.0,59.0,5.0,3.0,3.0,4.0,3.0,1.0,1.0,60.0,70.0
2.0,16.0,153.0,43.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,420.0,420.0
2.0,17.0,156.3,46.6,4.0,3.0,4.0,1.0,4.0,2.0,1.0,300.0,600.0
2.0,16.0,159.0,70.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,180.0,300.0
2.0,17.0,159.0,52.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0
